episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/loss,info/learner/default_policy/grad_norm,info/learner/default_policy/td_error_abs,info/learner/default_policy/q_taken_mean,info/learner/default_policy/target_mean
-17749.0,-57138.0,-39172.34,360.0,3,1,105840,105840,False,294,98,d41ac65319df42c194e22eef4b3bf66e,2021-07-15_15-37-53,1626363473,33.738837242126465,3364.2531645298004,12,264e0c6a7bc9,172.17.0.2,3364.2531645298004,0,98,8caff_00000,"[-39626.0, -46926.0, -47366.0, -44413.0, -50975.0, -49736.0, -52508.0, -49805.0, -48189.0, -49161.0, -47815.0, -18122.0, -19541.0, -50082.0, -18588.0, -18459.0, -19588.0, -19268.0, -19309.0, -19716.0, -37028.0, -39712.0, -34426.0, -33534.0, -34648.0, -19279.0, -19208.0, -20072.0, -18788.0, -19869.0, -18572.0, -17749.0, -19559.0, -19406.0, -19340.0, -50264.0, -47740.0, -49457.0, -51951.0, -46757.0, -46622.0, -46426.0, -47955.0, -45452.0, -48277.0, -46497.0, -48540.0, -48687.0, -48244.0, -47508.0, -45456.0, -40858.0, -40916.0, -42136.0, -44500.0, -41406.0, -50598.0, -47338.0, -46686.0, -48572.0, -46714.0, -48742.0, -47049.0, -47041.0, -19379.0, -19745.0, -18393.0, -45265.0, -47052.0, -43683.0, -46298.0, -45837.0, -52968.0, -54656.0, -54594.0, -20012.0, -40228.0, -19065.0, -19543.0, -19610.0, -43404.0, -47516.0, -46710.0, -45024.0, -42405.0, -44712.0, -45101.0, -45585.0, -47072.0, -46049.0, -46290.0, -46080.0, -57138.0, -31140.0, -38479.0, -39702.0, -40350.0, -46345.0, -45566.0, -47466.0]","[360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360]",0.9547764997065907,2.4859792084772288,0.3479003131105534,25.963068304122025,0.0,0.16,2247226.157,627.179,573.999,11.018,105840,105840,105840,105840,294,23.137500000000003,14.731249999999998,5.614794665703244e+18,1.8939107029895086e+18,464321964.2181818,24842695243.507072,25045339440.09697
-17749.0,-57138.0,-38875.0,360.0,3,1,106920,106920,False,297,99,d41ac65319df42c194e22eef4b3bf66e,2021-07-15_15-38-29,1626363509,35.022032260894775,3399.275196790695,12,264e0c6a7bc9,172.17.0.2,3399.275196790695,0,99,8caff_00000,"[-42306.0, -28545.0, -44539.0, -52508.0, -49805.0, -48189.0, -49161.0, -47815.0, -18122.0, -19541.0, -50082.0, -18588.0, -18459.0, -19588.0, -19268.0, -19309.0, -19716.0, -37028.0, -39712.0, -34426.0, -33534.0, -34648.0, -19279.0, -19208.0, -20072.0, -18788.0, -19869.0, -18572.0, -17749.0, -19559.0, -19406.0, -19340.0, -50264.0, -47740.0, -49457.0, -51951.0, -46757.0, -46622.0, -46426.0, -47955.0, -45452.0, -48277.0, -46497.0, -48540.0, -48687.0, -48244.0, -47508.0, -45456.0, -40858.0, -40916.0, -42136.0, -44500.0, -41406.0, -50598.0, -47338.0, -46686.0, -48572.0, -46714.0, -48742.0, -47049.0, -47041.0, -19379.0, -19745.0, -18393.0, -45265.0, -47052.0, -43683.0, -46298.0, -45837.0, -52968.0, -54656.0, -54594.0, -20012.0, -40228.0, -19065.0, -19543.0, -19610.0, -43404.0, -47516.0, -46710.0, -45024.0, -42405.0, -44712.0, -45101.0, -45585.0, -47072.0, -46049.0, -46290.0, -46080.0, -57138.0, -31140.0, -38479.0, -39702.0, -40350.0, -46345.0, -45566.0, -47466.0, -39626.0, -46926.0, -47366.0]","[360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360]",0.9550518961398947,2.4862728137096615,0.3479758180097326,25.97202168256979,0.0,0.154,2331203.18,627.19,573.989,11.235,106920,106920,106920,106920,297,23.53,14.799999999999997,4.954728148735361e+18,3.055749521775526e+18,307253057.68080807,22452452482.327274,22260649926.076767
-17749.0,-57138.0,-38861.91,360.0,3,1,108000,108000,False,300,100,d41ac65319df42c194e22eef4b3bf66e,2021-07-15_15-39-06,1626363546,35.63893938064575,3434.914136171341,12,264e0c6a7bc9,172.17.0.2,3434.914136171341,0,100,8caff_00000,"[-50380.0, -50730.0, -48083.0, -49161.0, -47815.0, -18122.0, -19541.0, -50082.0, -18588.0, -18459.0, -19588.0, -19268.0, -19309.0, -19716.0, -37028.0, -39712.0, -34426.0, -33534.0, -34648.0, -19279.0, -19208.0, -20072.0, -18788.0, -19869.0, -18572.0, -17749.0, -19559.0, -19406.0, -19340.0, -50264.0, -47740.0, -49457.0, -51951.0, -46757.0, -46622.0, -46426.0, -47955.0, -45452.0, -48277.0, -46497.0, -48540.0, -48687.0, -48244.0, -47508.0, -45456.0, -40858.0, -40916.0, -42136.0, -44500.0, -41406.0, -50598.0, -47338.0, -46686.0, -48572.0, -46714.0, -48742.0, -47049.0, -47041.0, -19379.0, -19745.0, -18393.0, -45265.0, -47052.0, -43683.0, -46298.0, -45837.0, -52968.0, -54656.0, -54594.0, -20012.0, -40228.0, -19065.0, -19543.0, -19610.0, -43404.0, -47516.0, -46710.0, -45024.0, -42405.0, -44712.0, -45101.0, -45585.0, -47072.0, -46049.0, -46290.0, -46080.0, -57138.0, -31140.0, -38479.0, -39702.0, -40350.0, -46345.0, -45566.0, -47466.0, -39626.0, -46926.0, -47366.0, -42306.0, -28545.0, -44539.0]","[360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360]",0.9553297597365138,2.486561510817464,0.34805036050378907,25.980689339837372,0.0,0.141,2551383.621,638.436,563.878,10.607,108000,108000,108000,108000,300,23.339215686274503,14.864705882352942,6.235127581222371e+18,2.64434525601058e+18,317344840.4040404,25363555776.905052,25216858935.337376
-17749.0,-61554.0,-39286.02,360.0,3,1,109080,109080,False,303,101,d41ac65319df42c194e22eef4b3bf66e,2021-07-15_15-39-42,1626363582,35.04216766357422,3469.956303834915,12,264e0c6a7bc9,172.17.0.2,3469.956303834915,0,101,8caff_00000,"[-47085.0, -48870.0, -61554.0, -19541.0, -50082.0, -18588.0, -18459.0, -19588.0, -19268.0, -19309.0, -19716.0, -37028.0, -39712.0, -34426.0, -33534.0, -34648.0, -19279.0, -19208.0, -20072.0, -18788.0, -19869.0, -18572.0, -17749.0, -19559.0, -19406.0, -19340.0, -50264.0, -47740.0, -49457.0, -51951.0, -46757.0, -46622.0, -46426.0, -47955.0, -45452.0, -48277.0, -46497.0, -48540.0, -48687.0, -48244.0, -47508.0, -45456.0, -40858.0, -40916.0, -42136.0, -44500.0, -41406.0, -50598.0, -47338.0, -46686.0, -48572.0, -46714.0, -48742.0, -47049.0, -47041.0, -19379.0, -19745.0, -18393.0, -45265.0, -47052.0, -43683.0, -46298.0, -45837.0, -52968.0, -54656.0, -54594.0, -20012.0, -40228.0, -19065.0, -19543.0, -19610.0, -43404.0, -47516.0, -46710.0, -45024.0, -42405.0, -44712.0, -45101.0, -45585.0, -47072.0, -46049.0, -46290.0, -46080.0, -57138.0, -31140.0, -38479.0, -39702.0, -40350.0, -46345.0, -45566.0, -47466.0, -39626.0, -46926.0, -47366.0, -42306.0, -28545.0, -44539.0, -50380.0, -50730.0, -48083.0]","[360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360]",0.9556292887588194,2.4869009460095093,0.3481336957257556,25.9892114684736,0.0,0.134,2682923.202,646.751,556.628,9.927,109080,109080,109080,109080,303,23.334,14.931999999999999,6.78784273065653e+18,1.102481408682623e+18,408754717.9959596,25494710391.983837,25604243158.109093
-17749.0,-61554.0,-40111.38,360.0,3,1,110160,110160,False,306,102,d41ac65319df42c194e22eef4b3bf66e,2021-07-15_15-40-17,1626363617,34.69388198852539,3504.6501858234406,12,264e0c6a7bc9,172.17.0.2,3504.6501858234406,0,102,8caff_00000,"[-54170.0, -56056.0, -60521.0, -18459.0, -19588.0, -19268.0, -19309.0, -19716.0, -37028.0, -39712.0, -34426.0, -33534.0, -34648.0, -19279.0, -19208.0, -20072.0, -18788.0, -19869.0, -18572.0, -17749.0, -19559.0, -19406.0, -19340.0, -50264.0, -47740.0, -49457.0, -51951.0, -46757.0, -46622.0, -46426.0, -47955.0, -45452.0, -48277.0, -46497.0, -48540.0, -48687.0, -48244.0, -47508.0, -45456.0, -40858.0, -40916.0, -42136.0, -44500.0, -41406.0, -50598.0, -47338.0, -46686.0, -48572.0, -46714.0, -48742.0, -47049.0, -47041.0, -19379.0, -19745.0, -18393.0, -45265.0, -47052.0, -43683.0, -46298.0, -45837.0, -52968.0, -54656.0, -54594.0, -20012.0, -40228.0, -19065.0, -19543.0, -19610.0, -43404.0, -47516.0, -46710.0, -45024.0, -42405.0, -44712.0, -45101.0, -45585.0, -47072.0, -46049.0, -46290.0, -46080.0, -57138.0, -31140.0, -38479.0, -39702.0, -40350.0, -46345.0, -45566.0, -47466.0, -39626.0, -46926.0, -47366.0, -42306.0, -28545.0, -44539.0, -50380.0, -50730.0, -48083.0, -47085.0, -48870.0, -61554.0]","[360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360]",0.9559305643845888,2.487223761796704,0.34821719344667434,25.997402912965473,0.0,0.134,2686988.368,648.6,555.042,8.969,110160,110160,110160,110160,306,23.41224489795918,15.0,8.930905242401243e+18,1.3979398643241714e+19,1478296611.1676767,23244157019.02222,24459206639.450504
-17749.0,-61793.0,-41318.42,360.0,3,1,111240,111240,False,309,103,d41ac65319df42c194e22eef4b3bf66e,2021-07-15_15-40-53,1626363653,34.9658637046814,3539.616049528122,12,264e0c6a7bc9,172.17.0.2,3539.616049528122,0,103,8caff_00000,"[-55577.0, -61793.0, -60649.0, -19309.0, -19716.0, -37028.0, -39712.0, -34426.0, -33534.0, -34648.0, -19279.0, -19208.0, -20072.0, -18788.0, -19869.0, -18572.0, -17749.0, -19559.0, -19406.0, -19340.0, -50264.0, -47740.0, -49457.0, -51951.0, -46757.0, -46622.0, -46426.0, -47955.0, -45452.0, -48277.0, -46497.0, -48540.0, -48687.0, -48244.0, -47508.0, -45456.0, -40858.0, -40916.0, -42136.0, -44500.0, -41406.0, -50598.0, -47338.0, -46686.0, -48572.0, -46714.0, -48742.0, -47049.0, -47041.0, -19379.0, -19745.0, -18393.0, -45265.0, -47052.0, -43683.0, -46298.0, -45837.0, -52968.0, -54656.0, -54594.0, -20012.0, -40228.0, -19065.0, -19543.0, -19610.0, -43404.0, -47516.0, -46710.0, -45024.0, -42405.0, -44712.0, -45101.0, -45585.0, -47072.0, -46049.0, -46290.0, -46080.0, -57138.0, -31140.0, -38479.0, -39702.0, -40350.0, -46345.0, -45566.0, -47466.0, -39626.0, -46926.0, -47366.0, -42306.0, -28545.0, -44539.0, -50380.0, -50730.0, -48083.0, -47085.0, -48870.0, -61554.0, -54170.0, -56056.0, -60521.0]","[360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360]",0.9562362201593838,2.487542738708919,0.3483019612426951,26.005460166983404,0.0,0.141,2554548.462,641.994,560.753,8.892,111240,111240,111240,111240,309,23.46,15.065999999999999,6.410232504527094e+18,1.7995622974048174e+18,440806422.75555557,25641195400.016163,25807177566.642426
-17749.0,-61793.0,-42099.16,360.0,3,1,112320,112320,False,312,104,d41ac65319df42c194e22eef4b3bf66e,2021-07-15_15-41-28,1626363688,34.20779752731323,3573.823847055435,12,264e0c6a7bc9,172.17.0.2,3573.823847055435,0,104,8caff_00000,"[-54858.0, -53775.0, -45494.0, -39712.0, -34426.0, -33534.0, -34648.0, -19279.0, -19208.0, -20072.0, -18788.0, -19869.0, -18572.0, -17749.0, -19559.0, -19406.0, -19340.0, -50264.0, -47740.0, -49457.0, -51951.0, -46757.0, -46622.0, -46426.0, -47955.0, -45452.0, -48277.0, -46497.0, -48540.0, -48687.0, -48244.0, -47508.0, -45456.0, -40858.0, -40916.0, -42136.0, -44500.0, -41406.0, -50598.0, -47338.0, -46686.0, -48572.0, -46714.0, -48742.0, -47049.0, -47041.0, -19379.0, -19745.0, -18393.0, -45265.0, -47052.0, -43683.0, -46298.0, -45837.0, -52968.0, -54656.0, -54594.0, -20012.0, -40228.0, -19065.0, -19543.0, -19610.0, -43404.0, -47516.0, -46710.0, -45024.0, -42405.0, -44712.0, -45101.0, -45585.0, -47072.0, -46049.0, -46290.0, -46080.0, -57138.0, -31140.0, -38479.0, -39702.0, -40350.0, -46345.0, -45566.0, -47466.0, -39626.0, -46926.0, -47366.0, -42306.0, -28545.0, -44539.0, -50380.0, -50730.0, -48083.0, -47085.0, -48870.0, -61554.0, -54170.0, -56056.0, -60521.0, -55577.0, -61793.0, -60649.0]","[360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360]",0.9565264408144233,2.4878380279642864,0.34838446814299995,26.01311951885595,0.0,0.13,2758905.848,630.071,571.364,8.756,112320,112320,112320,112320,312,23.402083333333334,15.13125,3.4792289678340915e+17,8.746965468289434e+16,193058265.72929293,8832739249.389898,8879473963.959597
-17749.0,-61793.0,-42316.74,360.0,3,1,113400,113400,False,315,105,d41ac65319df42c194e22eef4b3bf66e,2021-07-15_15-42-04,1626363724,33.929287910461426,3607.7531349658966,12,264e0c6a7bc9,172.17.0.2,3607.7531349658966,0,105,8caff_00000,"[-39351.0, -51984.0, -38095.0, -34648.0, -19279.0, -19208.0, -20072.0, -18788.0, -19869.0, -18572.0, -17749.0, -19559.0, -19406.0, -19340.0, -50264.0, -47740.0, -49457.0, -51951.0, -46757.0, -46622.0, -46426.0, -47955.0, -45452.0, -48277.0, -46497.0, -48540.0, -48687.0, -48244.0, -47508.0, -45456.0, -40858.0, -40916.0, -42136.0, -44500.0, -41406.0, -50598.0, -47338.0, -46686.0, -48572.0, -46714.0, -48742.0, -47049.0, -47041.0, -19379.0, -19745.0, -18393.0, -45265.0, -47052.0, -43683.0, -46298.0, -45837.0, -52968.0, -54656.0, -54594.0, -20012.0, -40228.0, -19065.0, -19543.0, -19610.0, -43404.0, -47516.0, -46710.0, -45024.0, -42405.0, -44712.0, -45101.0, -45585.0, -47072.0, -46049.0, -46290.0, -46080.0, -57138.0, -31140.0, -38479.0, -39702.0, -40350.0, -46345.0, -45566.0, -47466.0, -39626.0, -46926.0, -47366.0, -42306.0, -28545.0, -44539.0, -50380.0, -50730.0, -48083.0, -47085.0, -48870.0, -61554.0, -54170.0, -56056.0, -60521.0, -55577.0, -61793.0, -60649.0, -54858.0, -53775.0, -45494.0]","[360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360]",0.9568011119390555,2.488103048033894,0.3484630879144135,26.020248878510696,0.0,0.139,2592075.763,625.603,575.445,8.766,113400,113400,113400,113400,315,22.748,15.200000000000003,7.248899292264399e+18,1.39250440110447e+18,399337492.68686867,27613289354.08485,27632362845.60808
-17749.0,-61793.0,-43176.53,360.0,3,1,114480,114480,False,318,106,d41ac65319df42c194e22eef4b3bf66e,2021-07-15_15-42-42,1626363762,34.465622663497925,3642.2187576293945,12,264e0c6a7bc9,172.17.0.2,3642.2187576293945,0,106,8caff_00000,"[-53582.0, -54749.0, -50783.0, -20072.0, -18788.0, -19869.0, -18572.0, -17749.0, -19559.0, -19406.0, -19340.0, -50264.0, -47740.0, -49457.0, -51951.0, -46757.0, -46622.0, -46426.0, -47955.0, -45452.0, -48277.0, -46497.0, -48540.0, -48687.0, -48244.0, -47508.0, -45456.0, -40858.0, -40916.0, -42136.0, -44500.0, -41406.0, -50598.0, -47338.0, -46686.0, -48572.0, -46714.0, -48742.0, -47049.0, -47041.0, -19379.0, -19745.0, -18393.0, -45265.0, -47052.0, -43683.0, -46298.0, -45837.0, -52968.0, -54656.0, -54594.0, -20012.0, -40228.0, -19065.0, -19543.0, -19610.0, -43404.0, -47516.0, -46710.0, -45024.0, -42405.0, -44712.0, -45101.0, -45585.0, -47072.0, -46049.0, -46290.0, -46080.0, -57138.0, -31140.0, -38479.0, -39702.0, -40350.0, -46345.0, -45566.0, -47466.0, -39626.0, -46926.0, -47366.0, -42306.0, -28545.0, -44539.0, -50380.0, -50730.0, -48083.0, -47085.0, -48870.0, -61554.0, -54170.0, -56056.0, -60521.0, -55577.0, -61793.0, -60649.0, -54858.0, -53775.0, -45494.0, -39351.0, -51984.0, -38095.0]","[360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360]",0.95706836408418,2.488341727301229,0.3485377303050328,26.027002176711157,0.0,0.153,2346146.539,625.117,575.893,8.993,114480,114480,114480,114480,318,21.97358490566038,15.290566037735845,6.632152983675077e+18,3.762940282476167e+18,354831035.2161616,26890973010.230305,26805593503.80606
-17749.0,-61793.0,-44237.04,360.0,3,1,115560,115560,False,321,107,d41ac65319df42c194e22eef4b3bf66e,2021-07-15_15-43-18,1626363798,34.593273401260376,3676.812031030655,12,264e0c6a7bc9,172.17.0.2,3676.812031030655,0,107,8caff_00000,"[-53630.0, -54961.0, -56189.0, -18572.0, -17749.0, -19559.0, -19406.0, -19340.0, -50264.0, -47740.0, -49457.0, -51951.0, -46757.0, -46622.0, -46426.0, -47955.0, -45452.0, -48277.0, -46497.0, -48540.0, -48687.0, -48244.0, -47508.0, -45456.0, -40858.0, -40916.0, -42136.0, -44500.0, -41406.0, -50598.0, -47338.0, -46686.0, -48572.0, -46714.0, -48742.0, -47049.0, -47041.0, -19379.0, -19745.0, -18393.0, -45265.0, -47052.0, -43683.0, -46298.0, -45837.0, -52968.0, -54656.0, -54594.0, -20012.0, -40228.0, -19065.0, -19543.0, -19610.0, -43404.0, -47516.0, -46710.0, -45024.0, -42405.0, -44712.0, -45101.0, -45585.0, -47072.0, -46049.0, -46290.0, -46080.0, -57138.0, -31140.0, -38479.0, -39702.0, -40350.0, -46345.0, -45566.0, -47466.0, -39626.0, -46926.0, -47366.0, -42306.0, -28545.0, -44539.0, -50380.0, -50730.0, -48083.0, -47085.0, -48870.0, -61554.0, -54170.0, -56056.0, -60521.0, -55577.0, -61793.0, -60649.0, -54858.0, -53775.0, -45494.0, -39351.0, -51984.0, -38095.0, -53582.0, -54749.0, -50783.0]","[360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360]",0.9573269984119741,2.488566167306715,0.3486097309408575,26.03342248358771,0.0,0.145,2481658.231,624.743,576.237,9.083,115560,115560,115560,115560,321,22.540384615384614,15.332692307692307,4.959092110386004e+18,7.74880819675136e+17,326582437.4949495,19944286228.68687,19955072792.30707
-18393.0,-61793.0,-44767.18,360.0,3,1,116640,116640,False,324,108,d41ac65319df42c194e22eef4b3bf66e,2021-07-15_15-43-54,1626363834,33.81839394569397,3710.630424976349,12,264e0c6a7bc9,172.17.0.2,3710.630424976349,0,108,8caff_00000,"[-57135.0, -32179.0, -19580.0, -19406.0, -19340.0, -50264.0, -47740.0, -49457.0, -51951.0, -46757.0, -46622.0, -46426.0, -47955.0, -45452.0, -48277.0, -46497.0, -48540.0, -48687.0, -48244.0, -47508.0, -45456.0, -40858.0, -40916.0, -42136.0, -44500.0, -41406.0, -50598.0, -47338.0, -46686.0, -48572.0, -46714.0, -48742.0, -47049.0, -47041.0, -19379.0, -19745.0, -18393.0, -45265.0, -47052.0, -43683.0, -46298.0, -45837.0, -52968.0, -54656.0, -54594.0, -20012.0, -40228.0, -19065.0, -19543.0, -19610.0, -43404.0, -47516.0, -46710.0, -45024.0, -42405.0, -44712.0, -45101.0, -45585.0, -47072.0, -46049.0, -46290.0, -46080.0, -57138.0, -31140.0, -38479.0, -39702.0, -40350.0, -46345.0, -45566.0, -47466.0, -39626.0, -46926.0, -47366.0, -42306.0, -28545.0, -44539.0, -50380.0, -50730.0, -48083.0, -47085.0, -48870.0, -61554.0, -54170.0, -56056.0, -60521.0, -55577.0, -61793.0, -60649.0, -54858.0, -53775.0, -45494.0, -39351.0, -51984.0, -38095.0, -53582.0, -54749.0, -50783.0, -53630.0, -54961.0, -56189.0]","[360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360]",0.9575651311974738,2.4887499995448126,0.34867702133972556,26.039271750859683,0.0,0.161,2235705.196,618.317,582.226,8.769,116640,116640,116640,116640,324,22.524000000000004,15.4,4.542184514046132e+18,3.74699241607109e+18,667684806.0767677,18694733162.020203,19152018214.78788
